2025-06-21 06:10:12,555 - result - CRITICAL - LLM: gpt-4.1-nano
2025-06-21 06:10:12,555 - result - CRITICAL - Mode: Solo
2025-06-21 06:10:12,555 - result - CRITICAL - Datapoints: 500

2025-06-21 06:10:12,556 - result - CRITICAL - ESSAY SET 1:

2025-06-21 06:15:42,989 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
509   "In the excerpt ""The Mooring Mast"" the build...      2       4     2
211   "Just like in life there are many obstacles. W...      3       3     0
317   "When faced with the prospect of building the ...      3       5     2
270   "In attempting to allow dirigibles to dock on ...      4       5     1
242   "It is stated in the article that ""[t]he moor...      4       5     1
830   "During the construction of the mooring mast a...      4       4     0
715   "After finishing the @ORGANIZATION1, architect...      3       5     2
440   "Based on the excerpt the obstacles that the b...      2       4     2
196   "One of the big problems facing docking dirigi...      4       5     1
19    "The builders of the empire state building whe...      3       3     0
203   "The builders of the Empire state building fac...      2       5     3
577   "The builders of the Empire State Building fac...      3       4     1
495   "The obstacles the builders of the Empire Stat...      4       4     0
340   "From the knowledge I gained reading the excer...      2       3     1
408   "The Mooring Mast by Marcia Amidon Lüsted expl...      3       5     2
697   "The obstacles the builders of the empire Stat...      1       2     1
147   "The obstacles the builders of the Empire Stat...      4       2    -2
191   "In the excerpt, they tell some reasons why it...      3       5     2
826   "During the attempt to allow dirigibles to doc...      3       4     1
149   "There were many obstacles that the architects...      2       4     2
1072  "In the excerpt  ""The Mooring Mast"" by Marci...      3       5     2
573   One of the obstacles the builders of the Empir...      3       5     2
179   "Upon taking up the task of building a mast fo...      3       5     2
384   Al Smith was a very competitive person: one of...      0       0     0
1010  "The construction of the mast was intentionall...      2       0    -2
990   "The obstacles the builders faced building the...      1       3     2
167   "Based on the article ""The Mooring Mast"" wri...      3       3     0
591   "Based on the excerpt, I dont think they shoul...      0       3     3
916   "Builders of the Empire State Building faced a...      3       4     1
366   "The builders of the Empire State Building fac...      3       4     1
18    "The builders of the empire state building enc...      3       4     1
135   "The builders of the Empire State Building fac...      4       5     1
713   "The obstacles the builders of the Empire Stat...      2       4     2
574   "Based on the excerpt ""The Mooring Mast"" by ...      2       4     2
86    "When the builders of the @ORGANIZATION2 took ...      3       4     1
162   "The builders that constructed The Empire Stat...      4       5     1
380   "The builders of the empire state building fac...      1       3     2
88    "In the excerpt from ""The Mooring Mast"", by ...      4       5     1
867   "In the excerpt from @ORGANIZATION2's The Moor...      3       5     2
767   "In the excerpt ""The Mooring @CAPS1"" by Marc...      4       3    -1
532   "Builders of the Empire State Building faced m...      3       5     2
253   "On the excerpt there were a lot of obstacles ...      1       4     3
592   "The builders faced several obstacles in attem...      2       4     2
14    "In the excerpt from ""The Mooring Mast"" by @...      4       2    -2
576   "From the excerpt ""The Mooring Mast"" by Marc...      3       4     1
512   "Allowing dirigibles stock at the Empire State...      3       5     2
13    "In the excerpt ""The Mooring Mast"" by Marcia...      2       0    -2
735   "The Top of the Empire State Building would be...      0       2     2
664   "In the novel the @CAPS1 of the Empire State B...      1       0    -1
904   "The Empire state building was facing of with ...      0       0     0
1033  "The Empire State Building was designed to bec...      3       4     1
498   Their were many obstacles builder face while a...      3       2    -1
370   "Although Al Smith had expected the mooring ma...      3       5     2
677   "When allowing dirigibles to dock of the empir...      3       3     0
725   "The builders had a very hard time because of ...      2       3     1
541   "The obstacles the builders of the empire stat...      3       4     1
661   "The @CAPS1 of the Empire State building faced...      3       4     1
734   "Based on the excerpt, ""The Mooring Mast"", b...      3       2    -1
859   "Based on the excerpt, the builders of the Emp...      3       5     2
782   "In the excerpt the @CAPS1 were faced with mul...      3       3     0
236   "The builders of the Empire State Building fac...      4       5     1
708   "Building just a building alone is a tremendou...      2       4     2
110   "The builders of the empire state building fac...      3       2    -1
943   "In their attempt to build a docking mast on t...      4       4     0
687   "The builders of the Empire State Building fac...      3       5     2
374   "When they build the Empire State Building the...      1       5     4
898   "The builders of the Empire State building fac...      4       4     0
223   "The builders of the Empire State Building fac...      3       5     2
653   "In this excerpt Al Smith had many obstacals t...      3       3     0
389   "There were several obstacles the builders of ...      3       4     1
109   "In the article ""The Mooring Mast,"" Marcia A...      4       5     1
642   "Despite all hope and anticipation surrounding...      3       4     1
618   "in the excerpt The Mooring Mast by Marcia Ami...      4       4     0
797   "The mooring mast was a failure from the start...      3       3     0
127   "The obstacles the builders of the Empire Stat...      1       2     1
