2025-06-20 04:51:43,042 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-20 04:51:43,042 - result - CRITICAL - Mode: Solo
2025-06-20 04:51:43,042 - result - CRITICAL - Datapoints: 500

2025-06-20 04:51:43,043 - result - CRITICAL - ESSAY SET 1:

2025-06-20 04:57:56,476 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
39    "The last paragraph states “in the spring, whe...      2       3     1
406   Saeng did not give up on herself. She said she...      1       3     2
536   "The author concludes the last paragraph of th...      2       3     1


2025-06-20 05:47:51,068 - result - CRITICAL - ESSAY SET 5:

2025-06-20 05:47:52,599 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
592   "In the memoir ""Narciso @CAPS1"" by the Bluep...      2       2     0
336   "In the story ""Narciso Rodriguez"" written by...      2       2     0
699   "In the memoir, ""@PERSON1"" from Home: The @C...      1       2     1
108   The mood the other Created was how happy narci...      2       2     0
430   "The mood created by the author in the memoir ...      2       5     3
508   "The mood that the author creates in the memoi...      2       5     3
253   The title of the story is Narciso Rodriguez. T...      1       2     1
698   "The authors mood of the memoir is that @CAPS1...      3       5     2
