2025-06-21 05:41:41,601 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 05:41:41,601 - result - CRITICAL - Mode: Solo
2025-06-21 05:41:41,601 - result - CRITICAL - Datapoints: 500

2025-06-21 05:41:41,645 - result - CRITICAL - ESSAY SET 1:

2025-06-21 05:41:42,539 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
305   At first the terrain was fine and he confident...      1       1     0
330   The effect of cyclist is very and treding beco...      1       1     0
841   "Desert, Hills and road condition and lack of ...      1       2     1
470   "I guess really sofcty comes first, and you ha...      0       0     0
556   Features of the setting affect the cyclist in ...      1       1     0
517   "Many features of the setting affect the cycli...      3       2    -1
843   "There are many features of the setting that e...      2       2     0
304   The features of the setting started out easy l...      1       1     0
862   " I think the features of the settings affect ...      1       1     0
86    He race trying to get yosemitre for some rushi...      1       0    -1
211   "The features of the setting affected the cycl...      1       1     0
728   "The features of the setting can affect the cy...      1       1     0
189   "The journey of a solo cyclist is a lonely one...      3       2    -1
88    The features of the setting affect the cyclist...      1       1     0
1016  "The features of the setting affect the cyclis...      2       2     0
338   "The features of the setting affect the cyclis...      2       1    -1
573   "The features of the setting affect the cyclis...      1       1     0
781   "In the story “Rough Road Ahead” the cyclist w...      3       1    -2
14    "The setting effected the cyclist in a great w...      1       1     0
423   "The features of the setting affect the cyclis...      1       1     0
680   "The location of a cyclist’s ride affects the ...      2       2     0
377   "During the passage “Do not exceed speed limit...      2       2     0
743   "During the cyclist’s trip, he experienced phy...      3       2    -1
412   Almost all of the cyclist’s surroundings are o...      1       1     0
440   "No water, and no direction effects the cyclis...      2       1    -1
666   The setting affected the cyclist by making him...      1       1     0
179   "In the short story, “Rough Road Ahead: Do Not...      2       2     0
317   "The features in the setting of the essay “Rou...      3       2    -1
649   "In the story, there are many features of the ...      3       2    -1
110   "The setting affected the cyclist in a few dif...      2       2     0
736   "In the story, “Do not exceed posted speed lim...      1       2     1
966   "The cyclist was motivated to get the job done...      1       1     0
1021  "The setting of the story had effected the cyc...      1       1     0
320   "When riding a bike for a very long time with ...      2       1    -1
708   "There are many ways the features of the setti...      1       1     0
109   The features of the setting affect the cyclist...      1       2     1
920   "I belive the setting of an area can affect th...      1       1     0
662   "When the cyclist passed through the old towns...      3       2    -1
456   "There were many features in the setting of th...      2       1    -1
1034  "The features of the setting in “Rough Road Ah...      3       2    -1
562   "The setting affected the cyclist because it w...      1       2     1
313   The features of the setting affects the cyclis...      1       1     0
701   "The features of the setting affect the cyclis...      2       2     0
593   "The features of the setting around the cyclis...      2       2     0
234   I think the boy should ask you directions for ...      2       1    -1
630   "The features of the setting affect the cyclis...      2       2     0
465   I read “Do Not Exceed Posted Speed Limit” writ...      1       1     0
538   "When the cyclist is going on his trip, he is ...      2       1    -1
167   "After reading “Do not Exceed Posted Limit” I ...      3       1    -2
930   The features of the setting affect the cyclist...      1       0    -1
411   The features of the setting greatly effect he ...      1       1     0
952   The features of the setting affect the cyclist...      3       1    -2
387   The conditions the cyclist has to face are alw...      1       1     0
0     "The features of the setting affected the cycl...      2       1    -1
809   "The features of the setting affect the cyclis...      1       1     0
681   You came alway choose your features because yo...      0       0     0
975   "The features of the setting affect the cyclis...      2       2     0
965   "In ‘Rough Road Ahead” by Joe Kurmaskie the ma...      3       2    -1
57    "The settings in the essay affected the cyclis...      3       2    -1
428   "In the story “Do Not Exceed Posted Speed Limi...      3       1    -2
402   "The cyclist's adventure was very much affecte...      3       2    -1
890   The setting affected the cyclist because of th...      1       1     0
22    "Sun, amount of miles, people all are reasons ...      1       1     0
969   "The features of the setting affect the cyclis...      3       2    -1
541   "The features of the setting affects the cycli...      1       1     0
768   "Features in the setting of the cyclist does i...      1       1     0
